"";"ccode2";"year";"month";"varmag";"sdmag";"memag";"EthAl";"date"
"370";211;2010;6;NA;NA;NA;".5554";"2001"
"371";211;1985;10;NA;NA;NA;".5554";"2001"
"372";211;1999;6;NA;NA;NA;".5554";"2001"
"373";211;1961;3;NA;NA;NA;".5554";"2001"
"374";211;1981;11;NA;NA;NA;".5554";"2001"
"375";211;1977;4;NA;NA;NA;".5554";"2001"
"376";211;1995;5;NA;NA;NA;".5554";"2001"
"377";211;1971;11;NA;NA;NA;".5554";"2001"
"378";211;1968;3;NA;NA;NA;".5554";"2001"
"379";211;1950;6;NA;NA;NA;".5554";"2001"
"380";211;2007;6;NA;NA;NA;".5554";"2001"
"381";211;1954;4;NA;NA;NA;".5554";"2001"
"382";211;2014;5;NA;NA;NA;".5554";"2001"
"383";212;1948;6;98;9,89949493661167;13;".5302380000000001";"1996"
"384";212;1989;6;66,6666666666667;8,16496580927726;15;".5302380000000001";"1996"
"385";212;2009;6;66,6666666666667;8,16496580927726;15;".5302380000000001";"1996"
"386";212;1984;6;86,6666666666667;9,30949336251263;16;".5302380000000001";"1996"
"387";212;1959;2;38,6666666666667;6,21825270205921;13;".5302380000000001";"1996"
"388";212;1999;6;66,6666666666667;8,16496580927726;15;".5302380000000001";"1996"
"389";212;1979;6;74,25;8,61684396980704;14,75;".5302380000000001";"1996"
"390";212;2013;10;66,6666666666667;8,16496580927726;15;".5302380000000001";"1996"
"391";212;2004;6;66,6666666666667;8,16496580927726;15;".5302380000000001";"1996"
"392";212;1954;5;38,6666666666667;6,21825270205921;13;".5302380000000001";"1996"
"393";212;1994;6;66,6666666666667;8,16496580927726;15;".5302380000000001";"1996"
"394";212;1951;6;18;4,24264068711928;13;".5302380000000001";"1996"
"395";212;1974;5;74,25;8,61684396980704;14,75;".5302380000000001";"1996"
"396";212;1968;12;62;7,87400787401181;14;".5302380000000001";"1996"
"397";212;1964;6;62;7,87400787401181;14;".5302380000000001";"1996"
"398";220;2017;6;0;0;1;".1032168408080315";"1999"
"399";220;2002;6;0;0;1;".1032168408080315";"1999"
"400";220;1978;3;0;0;1;".1032168408080315";"1999"
"401";220;1997;5;0;0;1;".1032168408080315";"1999"
"402";220;1981;6;0;0;1;".1032168408080315";"1999"
"403";220;2007;6;0;0;1;".1032168408080315";"1999"
"404";220;1993;3;0;0;1;".1032168408080315";"1999"
"405";220;2012;6;0;0;1;".1032168408080315";"1999"
"406";220;1988;6;0;0;1;".1032168408080315";"1999"
"407";220;1986;3;16,7200657894737;4,08901770471512;5,78125;".1032168408080315";"1999"
"408";220;1973;3;0;0;1;".1032168408080315";"1999"
"409";225;1963;10;NA;NA;NA;".5314";"2001"
"410";225;1967;10;NA;NA;NA;".5314";"2001"
"411";225;1951;10;NA;NA;NA;".5314";"2001"
"412";225;1987;10;NA;NA;NA;".5314";"2001"
"413";225;1979;10;NA;NA;NA;".5314";"2001"
"414";225;1999;10;65,9566666666667;8,1213709844254;7,96;".5314";"2001"
"415";225;1995;10;NA;NA;NA;".5314";"2001"
"416";225;2011;10;64,7015384615385;8,043726652587;7,69230769230769;".5314";"2001"
"417";225;1947;10;NA;NA;NA;".5314";"2001"
"418";225;1975;10;NA;NA;NA;".5314";"2001"
"419";225;1991;10;NA;NA;NA;".5314";"2001"
"420";225;2003;10;64,7015384615385;8,043726652587;7,69230769230769;".5314";"2001"
"421";225;2015;10;66,3815384615385;8,14748663463393;7,69230769230769;".5314";"2001"
"422";225;1955;10;NA;NA;NA;".5314";"2001"
"423";225;1959;10;NA;NA;NA;".5314";"2001"
"424";225;1983;10;NA;NA;NA;".5314";"2001"
"425";225;1971;10;NA;NA;NA;".5314";"2001"
"426";225;2007;10;65,4566666666667;8,09052944291452;7,96;".5314";"2001"
"427";230;1977;6;NA;NA;NA;".4164629999999999";"1991"
"428";230;1993;6;NA;NA;NA;".4164629999999999";"1991"
"429";230;1979;3;NA;NA;NA;".4164629999999999";"1991"
"430";230;2011;11;37,4555052790347;6,12009029990855;6,73076923076923;".4164629999999999";"1991"
"431";230;1989;10;NA;NA;NA;".4164629999999999";"1991"
"432";230;2008;3;36,3966817496229;6,03296624800959;6,73076923076923;".4164629999999999";"1991"
"433";230;2000;3;35,2986425339367;5,94126607163294;6,73076923076923;".4164629999999999";"1991"
