"";"country.x";"year";"month";"elec_id";"enep";"seats";"memag";"varmag";"EthAl";"uppertier";"upperseats";"logenep";"logseats";"logmemag";"logvarmag";"logethal";"loguppertier";"logupperseats"
"147";"Belize";1984;12;"L-BLZ-1984-12-14";2,06;28;1;0;0,70154;0;0;1,11841491596429;3,36729582998647;0,693147180559945;0;0,531533723351321;0;0
"148";"Belize";1989;9;"L-BLZ-1989-9-4";2,07;28;1;0;0,70154;0;0;1,12167756159911;3,36729582998647;0,693147180559945;0;0,531533723351321;0;0
"149";"Belize";1993;6;"L-BLZ-1993-6-30";2,03;29;1;0;0,70154;0;0;1,10856261952128;3,40119738166216;0,693147180559945;0;0,531533723351321;0;0
"150";"Belize";1998;8;"L-BLZ-1998-8-27";1,98;29;1;0;0,70154;0;0;1,09192330051731;3,40119738166216;0,693147180559945;0;0,531533723351321;0;0
"151";"Belize";2003;3;"L-BLZ-2003-3-5";2,04;29;1;0;0,70154;0;0;1,11185751541813;3,40119738166216;0,693147180559945;0;0,531533723351321;0;0
"152";"Belize";2008;2;"L-BLZ-2008-2-7";2,03;31;1;0;0,70154;0;0;1,10856261952128;3,46573590279973;0,693147180559945;0;0,531533723351321;0;0
"153";"Belize";2012;3;"L-BLZ-2012-3-7";2,084554;31;1;0;0,70154;NA;0;1,1264070764036;3,46573590279973;0,693147180559945;0;0,531533723351321;NA;0
"154";"Solomon Islands";1980;8;"L-SOL-1980-8-6";2,53;38;1;0;0,111022;0;0;1,26129787094521;3,66356164612965;0,693147180559945;0;0,105280312441634;0;0
"155";"Solomon Islands";1984;10;"L-SOL-1984-10-24";4,19;38;1;0;0,111022;0;0;1,6467336971778;3,66356164612965;0,693147180559945;0;0,105280312441634;0;0
"156";"Solomon Islands";1993;5;"L-SOL-1993-5-26";5,22;47;1;0;0,111022;0;0;1,82776990675109;3,87120101090789;0,693147180559945;0;0,105280312441634;0;0
"157";"Solomon Islands";1997;8;"L-SOL-1997-8-6";NA;50;1;0;0,111022;0;0;NA;3,93182563272433;0,693147180559945;0;0,105280312441634;0;0
"158";"Solomon Islands";2001;12;"L-SOL-2001-12-5";NA;50;1;0;0,111022;0;0;NA;3,93182563272433;0,693147180559945;0;0,105280312441634;0;0
"159";"Solomon Islands";2006;4;"L-SOL-2006-4-5";2,6;50;1;0;0,111022;0;0;1,28093384546206;3,93182563272433;0,693147180559945;0;0,105280312441634;0;0
"160";"Solomon Islands";2010;8;"L-SOL-2010-8-4";2,17;50;1;0;0,111022;0;0;1,15373158788919;3,93182563272433;0,693147180559945;0;0,105280312441634;0;0
"161";"Solomon Islands";2014;11;"L-SOL-2014-11-19";NA;50;1;0;0,111022;NA;0;NA;3,93182563272433;0,693147180559945;0;0,105280312441634;NA;0
"162";"Bulgaria";2009;7;"L-BUL-2009-7-5";4,4;240;3,87096774193548;12,0158646218932;0,402114114414057;87,08;209;1,68639895357023;5,48479693349065;1,58329263232978;2,56616896896323;0,337981179318671;4,47824549241442;5,34710753071747
"163";"Bulgaria";2013;5;"L-BUL-2013-5-12";5,290837;240;7,74193548387097;14,1311827956989;0,402114114414057;NA;0;1,83909413022202;5,48479693349065;2,16813161639455;2,71675770027009;0,337981179318671;NA;0
"164";"Bulgaria";1991;10;"L-BUL-1991-10-13";4,12;240;7,74193548387097;7,53118279569892;0,402114114414057;0;0;1,63315443905142;5,48479693349065;2,16813161639455;2,14372801492697;0,337981179318671;0;0
"165";"Bulgaria";1994;12;"L-BUL-1994-12-18";3,81;240;7,74193548387097;7,93118279569893;0,402114114414057;0;0;1,57069708411767;5,48479693349065;2,16813161639455;2,1895488380434;0,337981179318671;0;0
"166";"Bulgaria";2014;10;"L-BUL-2014-10-5";5,647739;240;7,74193548387097;14,1311827956989;0,402114114414057;NA;0;1,89427679685466;5,48479693349065;2,16813161639455;2,71675770027009;0,337981179318671;NA;0
"167";"Bulgaria";2005;6;"L-BUL-2005-6-25";5,8;240;7,74193548387097;9,53118279569892;0,402114114414057;0;0;1,91692261218206;5,48479693349065;2,16813161639455;2,35434064611496;0,337981179318671;0;0
"168";"Bulgaria";2001;6;"L-BUL-2001-6-17";3,91;240;7,74193548387097;9,46451612903226;0,402114114414057;0;0;1,59127394180643;5,48479693349065;2,16813161639455;2,34799011775611;0,337981179318671;0;0
"169";"Bulgaria";1997;4;"L-BUL-1997-4-19";3,02;240;7,74193548387097;8,39784946236559;0,402114114414057;0;0;1,39128190263093;5,48479693349065;2,16813161639455;2,24048088250228;0,337981179318671;0;0
"170";"Canada";1949;6;"L-CAN-1949-6-27";2,83;262;1,00769230769231;0,00766260766260766;0,71242;0;0;1,34286480319255;5,57215403217776;0,696985956867112;0,00763339899930647;0,537907574734581;0;0
"171";"Canada";1958;3;"L-CAN-1958-3-31";2,44;265;1,00760456273764;0,00757553768902563;0,71242;0;0;1,23547147138531;5,5834963087817;0,696942251528496;0,00754698740191085;0,537907574734581;0;0
"172";"Canada";1962;6;"L-CAN-1962-6-18";3,23;265;1,00760456273764;0,00757553768902563;0,71242;0;0;1,44220199305819;5,5834963087817;0,696942251528496;0,00754698740191085;0,537907574734581;0;0
"173";"Canada";1957;6;"L-CAN-1957-6-10";2,98;265;1,00760456273764;0,00757553768902563;0,71242;0;0;1,38128181929635;5,5834963087817;0,696942251528496;0,00754698740191085;0,537907574734581;0;0
"174";"Canada";1980;2;"L-CAN-1980-2-18";2,93;282;1;0;0,71242;0;0;1,36863942588117;5,64544689764324;0,693147180559945;0;0,537907574734581;0;0
"175";"Canada";1984;9;"L-CAN-1984-9-4";2,75;282;1;0;0,71242;0;0;1,32175583998232;5,64544689764324;0,693147180559945;0;0,537907574734581;0;0
"176";"Canada";1953;8;"L-CAN-1953-8-10";2,85;265;1,00760456273764;0,00757553768902563;0,71242;0;0;1,34807314829969;5,5834963087817;0,696942251528496;0,00754698740191085;0,537907574734581;0;0
"177";"Canada";1979;5;"L-CAN-1979-5-22";3,09;282;1;0;0,71242;0;0;1,40854497005471;5,64544689764324;0,693147180559945;0;0,537907574734581;0;0
"178";"Canada";1997;6;"L-CAN-1997-6-2";4,08;301;1;0;0,71242;0;0;1,62531126159039;5,71042701737487;0,693147180559945;0;0,537907574734581;0;0
"179";"Canada";2000;11;"L-CAN-2000-11-27";3,77;301;1;0;0,71242;0;0;1,56234630490025;5,71042701737487;0,693147180559945;0;0,537907574734581;0;0
"180";"Canada";1988;11;"L-CAN-1988-11-21";3,04;295;1;0;0,71242;0;0;1,39624469197306;5,69035945432406;0,693147180559945;0;0,537907574734581;0;0
"181";"Canada";1993;10;"L-CAN-1993-10-25";3,92;295;1;0;0,71242;0;0;1,59330853050422;5,69035945432406;0,693147180559945;0;0,537907574734581;0;0
"182";"Canada";1965;11;"L-CAN-1965-11-8";3,31;265;1,00760456273764;0,00757553768902563;0,71242;0;0;1,46093790411566;5,5834963087817;0,696942251528496;0,00754698740191085;0,537907574734581;0;0
"183";"Canada";1968;6;"L-CAN-1968-6-25";2,97;264;1;0;0,71242;0;0;1,3787660946991;5,57972982598622;0,693147180559945;0;0,537907574734581;0;0
"184";"Canada";2004;6;"L-CAN-2004-6-28";3,78;308;1;0;0,71242;0;0;1,56444054650336;5,73334127689775;0,693147180559945;0;0,537907574734581;0;0
"185";"Canada";1963;4;"L-CAN-1963-4-8";3,2;265;1,00760456273764;0,00757553768902563;0,71242;0;0;1,43508452528932;5,5834963087817;0,696942251528496;0,00754698740191085;0,537907574734581;0;0
"186";"Canada";1974;7;"L-CAN-1974-7-8";2,96;264;1;0;0,71242;0;0;1,37624402526639;5,57972982598622;0,693147180559945;0;0,537907574734581;0;0
"187";"Canada";2006;1;"L-CAN-2006-1-23";3,75;308;1;0;0,71242;0;0;1,55814461804655;5,73334127689775;0,693147180559945;0;0,537907574734581;0;0
"188";"Canada";2008;10;"L-CAN-2008-10-14";3,87;308;1;0;0,71242;0;0;1,5830939370945;5,73334127689775;0,693147180559945;0;0,537907574734581;0;0
"189";"Canada";1972;10;"L-CAN-1972-10-30";3,25;264;1;0;0,71242;0;0;1,44691898293633;5,57972982598622;0,693147180559945;0;0,537907574734581;0;0
"190";"Canada";2011;5;"L-CAN-2011-5-2";3,43;308;1;0;0,71242;0;0;1,48839958405704;5,73334127689775;0,693147180559945;0;0,537907574734581;0;0
"191";"Canada";2015;10;"L-CAN-2015-10-19";3,333067;338;1;0;0,71242;NA;0;1,46627560536613;5,82600010738045;0,693147180559945;0;0,537907574734581;NA;0
"192";"Cape Verde";2011;2;"L-CAP-2011-2-6";2,2;72;5,53846153846154;31,4358974358974;0,4174;0;0;1,16315080980568;4,29045944114839;1,87770189902878;3,47926575503197;0,348824207394019;0;0
"193";"Cape Verde";2016;3;"L-CAP-2016-3-20";2,233464;72;5,53846153846154;29,4358974358974;0,4174;NA;0;1,1735540083958;4,29045944114839;1,87770189902878;3,41562274848002;0,348824207394019;NA;0
"194";"Cape Verde";2001;1;"L-CAP-2001-1-14";2,41;72;3,6;10,9894736842105;0,4174;0;0;1,22671229129543;4,29045944114839;1,52605630349505;2,48402907184664;0,348824207394019;0;0
"195";"Cape Verde";2006;1;"L-CAP-2006-1-22";2,14;72;3,6;11,8315789473684;0,4174;0;0;1,14422279992016;4,29045944114839;1,52605630349505;2,55190923788073;0,348824207394019;0;0
"196";"Cape Verde";1995;12;"L-CAP-1995-12-17";2,13;72;3,78947368421053;10,1754385964912;0,4174;0;0;1,14103300455206;4,29045944114839;1,56642052735041;2,41371838773761;0,348824207394019;0;0
"197";"Sri Lanka";1960;3;"L-SRI-1960-3-19";5,95;151;1;0;0,415;0;0;1,9387416595767;5,02388052084628;0,693147180559945;0;0,347129531095201;0;0
"198";"Sri Lanka";1960;7;"L-SRI-1960-7-20";3,69;151;1;0;0,415;0;0;1,54543258245819;5,02388052084628;0,693147180559945;0;0,347129531095201;0;0
"199";"Sri Lanka";1952;5;"L-SRI-1952-5-30";3,84;95;1;0;0,415;0;0;1,57691472072854;4,56434819146784;0,693147180559945;0;0,347129531095201;0;0
"200";"Sri Lanka";2001;12;"L-SRI-2001-12-6";2,79;225;NA;NA;0,415;12,89;29;1,33236601909433;5,42053499927229;NA;NA;0,347129531095201;2,63116915676625;3,40119738166216
"201";"Sri Lanka";2004;4;"L-SRI-2004-4-2";2,78;225;NA;NA;0,415;12,89;29;1,3297240096315;5,42053499927229;NA;NA;0,347129531095201;2,63116915676625;3,40119738166216
"202";"Sri Lanka";1965;3;"L-SRI-1965-3-22";3,83;151;1;0;0,415;0;0;1,57484646766448;5,02388052084628;0,693147180559945;0;0,347129531095201;0;0
"203";"Sri Lanka";1956;4;"L-SRI-1956-4-10";3,79;95;1;0;0,415;0;0;1,56653041142282;4,56434819146784;0,693147180559945;0;0,347129531095201;0;0
"204";"Sri Lanka";1970;5;"L-SRI-1970-5-27";3,4;151;1;0;0,415;0;0;1,48160454092422;5,02388052084628;0,693147180559945;0;0,347129531095201;0;0
"205";"Sri Lanka";1977;7;"L-SRI-1977-7-21";2,8;168;1;0;0,415;0;0;1,33500106673234;5,12989871492307;0,693147180559945;0;0,347129531095201;0;0
"206";"Sri Lanka";2010;4;"L-SRI-2010-4-8";2,2;225;NA;NA;0,415;12,89;29;1,16315080980568;5,42053499927229;NA;NA;0,347129531095201;2,63116915676625;3,40119738166216
"207";"Sri Lanka";2015;8;"L-SRI-2015-8-17";2,545487;225;8,90909090909091;16,4675324675325;0,415;12,88889;29;1,26567552713553;5,42053499927229;2,29345260943077;2,86034387018226;0,347129531095201;2,63108923996608;3,40119738166216
"208";"Sri Lanka";2000;10;"L-SRI-2000-10-10";2,7;225;NA;NA;0,415;12,89;29;1,30833281965018;5,42053499927229;NA;NA;0,347129531095201;2,63116915676625;3,40119738166216
"209";"Sri Lanka";1994;8;"L-SRI-1994-8-16";2,31;225;NA;NA;0,415;12,89;29;1,19694818938897;5,42053499927229;NA;NA;0,347129531095201;2,63116915676625;3,40119738166216
"210";"Sri Lanka";1989;2;"L-SRI-1989-2-15";2,74;225;NA;NA;0,415;12,89;29;1,31908561142644;5,42053499927229;NA;NA;0,347129531095201;2,63116915676625;3,40119738166216
"211";"Chile";2001;12;"L-CHL-2001-12-16";6,56;120;NA;NA;0,186146;0;0;2,02287119019144;4,79579054559674;NA;NA;0,170709395865777;0;0
"212";"Chile";2005;12;"L-CHL-2005-12-11";6,58;120;NA;NA;0,186146;0;0;2,02551319965428;4,79579054559674;NA;NA;0,170709395865777;0;0
"213";"Chile";1993;12;"L-CHL-1993-12-11";6,55;120;NA;NA;0,186146;0;0;2,02154756326093;4,79579054559674;NA;NA;0,170709395865777;0;0
"214";"Chile";1997;12;"L-CHL-1997-12-11";6,95;120;NA;NA;0,186146;0;0;2,07317192866624;4,79579054559674;NA;NA;0,170709395865777;0;0
"215";"Chile";2009;12;"L-CHL-2009-12-13";7,32;120;NA;NA;0,186146;0;0;2,11866225483312;4,79579054559674;NA;NA;0,170709395865777;0;0
"216";"Colombia";1998;3;"L-COL-1998-3-8";3,5;161;NA;NA;0,6014;0;0;1,50407739677627;5,08759633523238;NA;NA;0,470878246656396;0;0
"217";"Colombia";2002;3;"L-COL-2002-3-10";5,4;166;4,74285714285714;15,6084033613445;0,6014;0;0;1,85629799036563;5,11799381241676;1,74795684656966;2,80990879386006;0,470878246656396;0;0
"218";"Colombia";2006;3;"L-COL-2006-3-12";8,58;163;4,71428571428571;15,6806722689076;0,6014;0;0;2,25967759198277;5,0998664278242;1,74296930505862;2,81425070000976;0,470878246656396;0;0
"219";"Colombia";2014;3;"L-COL-2014-3-9";8,181939;166;4,61111111111111;15,5587301587302;0,6014;NA;0;2,21723840237216;5,11799381241676;1,72474875894509;2,80691346478086;0,470878246656396;NA;0
"220";"Colombia";2010;3;"L-COL-2010-3-14";5,96;164;4,78787878787879;16,3598484848485;0,6014;0;0;1,94017947434633;5,10594547390058;1,75576586658015;2,85415998136281;0,470878246656396;0;0
"221";"Comoros";2015;1;"L-COM-2015-1-25";4,052406;33;1;0;0;NA;0;1,61986456547141;3,52636052461616;0,693147180559945;0;0;NA;0
"222";"Costa Rica";1953;7;"L-COS-1953-7-26";2,11;45;NA;NA;0,2368;0;0;1,13462272619114;3,8286413964891;NA;NA;0,21252739885102;0;0
"223";"Costa Rica";1958;2;"L-COS-1958-2-2";3,57;45;NA;NA;0,2368;0;0;1,51951320490611;3,8286413964891;NA;NA;0,21252739885102;0;0
"224";"Costa Rica";1970;2;"L-COS-1970-2-1";2,56;57;NA;NA;0,2368;0;0;1,26976054486394;4,06044301054642;NA;NA;0,21252739885102;0;0
"225";"Costa Rica";1974;2;"L-COS-1974-2-3";4,01;57;NA;NA;0,2368;0;0;1,61143591509677;4,06044301054642;NA;NA;0,21252739885102;0;0
"226";"Costa Rica";1962;2;"L-COS-1962-2-4";2,71;57;NA;NA;0,2368;0;0;1,31103187661934;4,06044301054642;NA;NA;0,21252739885102;0;0
"227";"Costa Rica";2002;2;"L-COS-2002-2-3";4,52;57;NA;NA;0,2368;0;0;1,708377860289;4,06044301054642;NA;NA;0,21252739885102;0;0
"228";"Costa Rica";2006;2;"L-COS-2006-2-5";4,62;57;NA;NA;0,2368;0;0;1,7263316639056;4,06044301054642;NA;NA;0,21252739885102;0;0
"229";"Costa Rica";2010;2;"L-COS-2010-2-7";4,75;57;8,14285714285714;32,8095238095238;0,2368;0;0;1,74919985480926;4,06044301054642;2,21297293430436;3,52074253231194;0,21252739885102;0;0
"230";"Costa Rica";1966;2;"L-COS-1966-2-6";2,33;57;NA;NA;0,2368;0;0;1,20297230399235;4,06044301054642;NA;NA;0,21252739885102;0;0
"231";"Costa Rica";1998;2;"L-COS-1998-2-1";3,35;57;NA;NA;0,2368;0;0;1,47017584510059;4,06044301054642;NA;NA;0,21252739885102;0;0
"232";"Costa Rica";1978;2;"L-COS-1978-2-5";2,88;57;NA;NA;0,2368;0;0;1,35583515363518;4,06044301054642;NA;NA;0,21252739885102;0;0
"233";"Costa Rica";1982;2;"L-COS-1982-2-7";2,53;57;NA;NA;0,2368;0;0;1,26129787094521;4,06044301054642;NA;NA;0,21252739885102;0;0
"234";"Costa Rica";2014;2;"L-COS-2014-2-2";6,232511;57;8,14285714285714;28,1428571428571;0,2368;NA;0;1,97858627877954;4,06044301054642;2,21297293430436;3,3722098447889;0,21252739885102;NA;0
"235";"Costa Rica";1986;2;"L-COS-1986-2-2";2,48;57;NA;NA;0,2368;0;0;1,24703229378638;4,06044301054642;NA;NA;0,21252739885102;0;0
"236";"Costa Rica";1994;2;"L-COS-1994-2-6";2,77;57;NA;NA;0,2368;0;0;1,32707500145992;4,06044301054642;NA;NA;0,21252739885102;0;0
"237";"Costa Rica";1990;2;"L-COS-1990-2-4";2,55;57;NA;NA;0,2368;0;0;1,26694760348732;4,06044301054642;NA;NA;0,21252739885102;0;0
"238";"Croatia";2000;1;"L-CRO-2000-1-3";3,89;151;9,4375;38,3958333333333;0,369026;0;0;1,58719230348678;5,02388052084628;2,34540509017697;3,67366005775057;0,314099538090905;0;0
"239";"Croatia";2003;11;"L-CRO-2003-11-23";5,93;152;8,94117647058824;39,4338235294118;0,369026;0;0;1,93585981320181;5,03043792139244;2,29668537086686;3,69966665077176;0,314099538090905;0;0
"240";"Croatia";1992;8;"L-CRO-1992-8-2";4,19;138;1,90769230769231;53,5538461538462;0,369026;50;60;1,6467336971778;4,93447393313069;1,06735974516401;3,99918821673852;0,314099538090905;3,93182563272433;4,11087386417331
"241";"Croatia";2011;12;"L-CRO-2011-12-4";3,8;151;8,88235294117647;40,1102941176471;0,369026;0;0;1,56861591791385;5,02388052084628;2,29075063534704;3,71625855529059;0,314099538090905;0;0
"242";"Croatia";2015;11;"L-CRO-2015-11-8";NA;151;8,88235294117647;40,1102941176471;0,369026;NA;0;NA;5,02388052084628;2,29075063534704;3,71625855529059;0,314099538090905;NA;0
"243";"Croatia";2007;11;"L-CRO-2007-11-25";4,23;153;9;38,875;0,369026;0;0;1,65441127807683;5,03695260241363;2,30258509299405;3,68574956110501;0,314099538090905;0;0
"244";"Croatia";1995;10;"L-CRO-1995-10-29";3,77;127;3,62857142857143;180,12268907563;0,369026;74,07;80;1,56234630490025;4,85203026391962;1,53224827374297;5,19917464183277;0,314099538090905;4,31842101158491;4,39444915467244
"245";"Croatia";2016;9;"L-CRO-2016-9-11";3,776863;151;8,88235294117647;40,1102941176471;0,369026;NA;0;1,56378405490928;5,02388052084628;2,29075063534704;3,71625855529059;0,314099538090905;NA;0
"246";"Greek Cyprus";2001;5;"L-CYP-2001-5-27";3,76;56;9,33333333333333;40,6666666666667;0,0938540000000001;0;0;1,56024766824333;4,04305126783455;2,33537491581704;3,72970144863419;0,089707239883613;0;0
"247";"Greek Cyprus";2006;5;"L-CYP-2006-5-21";4,29;56;9,33333333333333;40,6666666666667;0,0938540000000001;0;0;1,66581824587021;4,04305126783455;2,33537491581704;3,72970144863419;0,089707239883613;0;0
"248";"Greek Cyprus";2011;5;"L-CYP-2011-5-22";3,85;56;9,33333333333333;40,6666666666667;0,0938540000000001;0;0;1,57897870494939;4,04305126783455;2,33537491581704;3,72970144863419;0,089707239883613;0;0
"249";"Greek Cyprus";1996;5;"L-CYP-1996-5-26";3,79;56;9,33333333333333;46,6666666666667;0,0938540000000001;0;0;1,56653041142282;4,04305126783455;2,33537491581704;3,8642323415918;0,089707239883613;0;0
"250";"Greek Cyprus";1985;12;"L-CYP-1985-12-8";3,62;56;9,33333333333333;46,6666666666667;0,0938540000000001;0;0;1,53039470509365;4,04305126783455;2,33537491581704;3,8642323415918;0,089707239883613;0;0
"251";"Greek Cyprus";1991;5;"L-CYP-1991-5-19";3,67;56;9,33333333333333;46,6666666666667;0,0938540000000001;0;0;1,54115907168081;4,04305126783455;2,33537491581704;3,8642323415918;0,089707239883613;0;0
"252";"Czech Republic";1996;5;"L-CZR-1996-5-31";5,33;200;25,125;78,9821428571429;0,322164;NA;NA;1,84530023615608;5,30330490805908;3,26289271028498;4,38180339547215;0,279269788198311;NA;NA
"253";"Czech Republic";2013;10;"L-CZR-2013-10-25";7,564983;200;14,2857142857143;41,2967032967033;0,322164;NA;0;2,14768214695216;5,30330490805908;2,72691868540659;3,7447091467669;0,279269788198311;NA;0
"254";"Czech Republic";2010;5;"L-CZR-2010-5-28";6,75;200;14,2857142857143;41,6043956043956;0,322164;0;0;2,04769284336526;5,30330490805908;2,72691868540659;3,75195743115408;0,279269788198311;0;0
"255";"Czech Republic";2006;6;"L-CZR-2006-6-2";3,91;200;14,2857142857143;41,4505494505495;0,322164;0;0;1,59127394180643;5,30330490805908;2,72691868540659;3,74833985614943;0,279269788198311;0;0
"256";"Czech Republic";1998;6;"L-CZR-1998-6-19";4,72;200;25;88;0,322164;NA;NA;1,74396880539171;5,30330490805908;3,25809653802148;4,48863636973214;0,279269788198311;NA;NA
"257";"Benin";1991;2;"L-BEN-1991-2-17";9,62;64;10,6666666666667;3,86666666666667;0,787216;0;0;2,36273901581379;4,17438726989564;2,45673577282131;1,58240924004618;0,580659101844203;0;0
"258";"Benin";1995;3;"L-BEN-1995-3-28";13,77;83;4,66666666666667;1,76470588235294;0,787216;0;0;2,69259809654329;4,43081679884331;1,73460105538811;1,01693425765384;0,580659101844203;0;0
"259";"Benin";2011;4;"L-BEN-2011-4-30";NA;83;3,45833333333333;0,954710144927536;0,787216;0;0;NA;4,43081679884331;1,49477500411396;0,670241918981039;0,580659101844203;0;0
"260";"Benin";1999;3;"L-BEN-1999-3-30";3,91;83;3,45833333333333;0,954710144927536;0,787216;0;0;1,59127394180643;4,43081679884331;1,49477500411396;0,670241918981039;0,580659101844203;0;0
"261";"Denmark";1947;10;"L-DEN-1947-10-28";3,8;149;NA;NA;0,08186;20,9;31;1,56861591791385;5,01063529409626;NA;NA;0,0786817820341949;3,08648663682246;3,46573590279973
"262";"Denmark";1950;9;"L-DEN-1950-9-5";4,01;150;NA;NA;0,08186;29,5;44;1,61143591509677;5,01727983681492;NA;NA;0,0786817820341949;3,41772668361337;3,80666248977032
"263";"Denmark";1968;1;"L-DEN-1968-1-23";4,56;179;NA;NA;0,08186;22,9;40;1,71559810826249;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"264";"Denmark";1971;9;"L-DEN-1971-9-21";4,52;179;NA;NA;0,08186;22,9;40;1,708377860289;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"265";"Denmark";1966;11;"L-DEN-1966-11-22";4,22;179;NA;NA;0,08186;22,9;40;1,65249740189455;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"266";"Denmark";1977;2;"L-DEN-1977-2-15";5,23;179;NA;NA;0,08186;22,9;40;1,82937633279936;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"267";"Denmark";1979;10;"L-DEN-1979-10-23";4,99;179;NA;NA;0,08186;22,9;40;1,79009141212736;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"268";"Denmark";1973;12;"L-DEN-1973-12-4";7,11;179;NA;NA;0,08186;22,9;40;2,09309786812732;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"269";"Denmark";1975;1;"L-DEN-1975-1-9";5,6;179;NA;NA;0,08186;22,9;40;1,88706964903238;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"270";"Denmark";1987;9;"L-DEN-1987-9-8";5,83;179;NA;NA;0,08186;22,9;40;1,9213246735827;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"271";"Denmark";1988;5;"L-DEN-1988-5-10";5,83;179;NA;NA;0,08186;22,9;40;1,9213246735827;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"272";"Denmark";1981;12;"L-DEN-1981-12-8";5,76;179;NA;NA;0,08186;22,9;40;1,91102289005487;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"273";"Denmark";1984;1;"L-DEN-1984-1-10";5,25;179;NA;NA;0,08186;22,9;40;1,83258146374831;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"274";"Denmark";1998;3;"L-DEN-1998-3-11";4,74;179;NA;NA;0,08186;22,9;40;1,74745921033147;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"275";"Denmark";2001;11;"L-DEN-2001-11-20";4,69;179;7,31578947368421;16,5614035087719;0,08186;22,9;40;1,73871024813824;5,19295685089021;2,11815605386053;2,86570351148067;0,0786817820341949;3,17387845893747;3,71357206670431
"276";"Denmark";2005;2;"L-DEN-2005-2-8";5,19;179;7,31578947368421;16,5614035087719;0,08186;22,9;40;1,8229350866965;5,19295685089021;2,11815605386053;2,86570351148067;0,0786817820341949;3,17387845893747;3,71357206670431
"277";"Denmark";2007;11;"L-DEN-2007-11-13";5,41;179;11,5833333333333;42,4469696969697;0,08186;22,9;40;1,85785927093258;5,19295685089021;2,53237318702692;3,7715411069771;0,0786817820341949;3,17387845893747;3,71357206670431
"278";"Denmark";2011;9;"L-DEN-2011-9-15";5,72;179;11,5833333333333;41,5378787878788;0,08186;22,9;40;1,90508815453506;5,19295685089021;2,53237318702692;3,75039494458617;0,0786817820341949;3,17387845893747;3,71357206670431
"279";"Denmark";1953;4;"L-DEN-1953-4-21";3,92;151;NA;NA;0,08186;29,5;44;1,59330853050422;5,02388052084628;NA;NA;0,0786817820341949;3,41772668361337;3,80666248977032
"280";"Denmark";1953;9;"L-DEN-1953-9-22";3,82;179;NA;NA;0,08186;22,9;40;1,57277392806251;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"281";"Denmark";1957;5;"L-DEN-1957-5-14";3,9;179;NA;NA;0,08186;22,9;40;1,58923520511658;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"282";"Denmark";1960;11;"L-DEN-1960-11-15";3,81;179;NA;NA;0,08186;22,9;40;1,57069708411767;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"283";"Denmark";1964;9;"L-DEN-1964-9-22";3,75;179;NA;NA;0,08186;22,9;40;1,55814461804655;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"284";"Denmark";1994;9;"L-DEN-1994-9-21";4,76;179;NA;NA;0,08186;22,9;40;1,7509374747078;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"285";"Denmark";1990;12;"L-DEN-1990-12-12";4,84;179;NA;NA;0,08186;22,9;40;1,76473079684014;5,19295685089021;NA;NA;0,0786817820341949;3,17387845893747;3,71357206670431
"286";"Dominica";2005;5;"L-DMA-2005-5-5";2,16;21;1;0;0,200262;0;0;1,15057202759882;3,09104245335832;0,693147180559945;0;0,182539866296035;0;0
"287";"Dominica";2000;1;"L-DMA-2000-1-21";2,55;21;1;0;0,200262;0;0;1,26694760348732;3,09104245335832;0,693147180559945;0;0,182539866296035;0;0
"288";"Dominica";1995;6;"L-DMA-1995-6-12";2,99;21;1;0;0,200262;0;0;1,38379123090177;3,09104245335832;0,693147180559945;0;0,182539866296035;0;0
"289";"Dominican Republic";1970;5;"L-DOM-1970-5-16";2,9;74;NA;NA;0,4294;0;0;1,3609765531356;4,31748811353631;NA;NA;0,357254775803742;0;0
"290";"Dominican Republic";2002;5;"L-DOM-2002-5-16";3,11;150;3,23404255319149;1,83533765032377;0,4294;0;0;1,41342302850814;5,01727983681492;1,44315722301443;1,0421610307311;0,357254775803742;0;0
"291";"Dominican Republic";2006;5;"L-DOM-2006-5-16";2,65;178;3,78723404255319;3,17113783533765;0,4294;0;0;1,2947271675944;5,18738580584075;1,56595280049436;1,42818886078188;0,357254775803742;0;0
